date,max_temperature,avg_hourly_temperature,avg_temperature,min_temperature,max_humidex,min_windchill,max_relative_humidity,avg_hourly_relative_humidity,avg_relative_humidity,min_relative_humidity,max_dew_point,avg_hourly_dew_point,avg_dew_point,min_dew_point,max_wind_speed,avg_hourly_wind_speed,avg_wind_speed,min_wind_speed,max_wind_gust,wind_gust_dir_10s,max_pressure_sea,avg_hourly_pressure_sea,avg_pressure_sea,min_pressure_sea,max_pressure_station,avg_hourly_pressure_station,avg_pressure_station,min_pressure_station,max_visibility,avg_hourly_visibility,avg_visibility,min_visibility,max_health_index,avg_hourly_health_index,avg_health_index,min_health_index,heatdegdays,cooldegdays,growdegdays_5,growdegdays_7,growdegdays_10,precipitation,rain,snow,snow_on_ground,sunrise,sunset,daylight,sunrise_f,sunset_f,min_uv_forecast,max_uv_forecast,min_high_temperature_forecast,max_high_temperature_forecast,min_low_temperature_forecast,max_low_temperature_forecast,solar_radiation,max_cloud_cover_4,avg_hourly_cloud_cover_4,avg_cloud_cover_4,min_cloud_cover_4,max_cloud_cover_8,avg_hourly_cloud_cover_8,avg_cloud_cover_8,min_cloud_cover_8,max_cloud_cover_10,avg_hourly_cloud_cover_10,avg_cloud_cover_10,min_cloud_cover_10
2020-06-09,19.9,14.66,13.8,7.7,,,89,51.5,57.5,26,7,3.4,2.7,-1.6,20,8.96,11,2,34,26,101.4,101.26,101.24,101.07,93.52,93.39,93.38,93.24,,,,,2.6,2,2,1.4,4.2,0,8.8,6.8,3.8,0,,,,05:06:00,22:01:00,16.92,5.1,22.02,8,8,19,19,8,9,,,,,,,,,,,,,
2020-06-08,17.5,11.04,11.35,5.2,,,91,70,69,47,6.9,5.3,5.2,3.6,25,14.04,14.5,4,48,31,101.3,100.8,100.83,100.36,93.39,92.9,92.93,92.47,,,,,1.8,1.5,1.4,1.1,6.7,0,6.3,4.3,1.4,0.3,,,,05:06:00,22:00:00,16.9,5.1,22,7,7,16,16,6,6,,,,,,,,,,,,,
2020-06-07,11,8.2,8.1,5.2,,,97,92.3,92,87,9.6,7,6.6,3.6,21,14.67,15,9,33,33,100.35,100.12,100.14,99.93,92.48,92.27,92.29,92.1,,,,,1.6,1.3,1.4,1.2,9.9,0,3.1,1.1,0,26.5,,,,05:07:00,21:59:00,16.87,5.12,21.98,1,2,11,11,7,8,,,,,,,,,,,,,
2020-06-06,15.7,11.6,12.64,9.6,,,96,86.1,76.5,57,11.2,9.2,8.8,6.3,27,15.33,17,7,45,10,100.98,100.54,100.65,100.32,93.16,92.71,92.82,92.48,,,,,2.3,1.8,2,1.6,5.4,0,7.6,5.6,2.6,12.5,,,,05:07:00,21:58:00,16.85,5.12,21.97,3,7,16,16,8,9,,,,,,,,,,,,,
2020-06-05,19.6,13.86,12.65,5.7,,,93,60,66,39,7.4,5.4,5.8,4.2,23,12.21,12.5,2,38,10,101.67,101.43,101.34,101.02,93.74,93.53,93.47,93.2,,,,,2.5,2.1,2,1.5,5.3,0,7.7,5.7,2.6,0,,,,05:08:00,21:57:00,16.82,5.13,21.95,8,8,21,21,6,12,,,,,,,,,,,,,
2020-06-04,16.3,11.62,11.5,6.7,,,83,63.9,63.5,44,6.6,4.8,5,3.5,25,12.58,14.5,4,43,36,101.53,101.37,101.39,101.25,93.62,93.47,93.49,93.36,,,,,2.7,1.8,2.1,1.5,6.5,0,6.5,4.5,1.5,0,,,,05:09:00,21:56:00,16.78,5.15,21.93,7,7,17,17,6,6,,,,,,,,,,,,,
2020-06-03,17.5,12.38,13.1,8.7,,,87,59.2,62,37,8.8,4,5.1,1.4,34,22.83,20.5,7,53,32,101.4,101.13,101.11,100.82,93.48,93.27,93.24,93,,,,,2.1,1.9,1.9,1.7,4.9,0,8.1,6.1,3.1,0.8,,,,05:09:00,21:55:00,16.77,5.15,21.92,7,7,17,17,7,8,,,,,,,,,,,,,
2020-06-02,22.4,16.24,15.75,9.1,,,79,46.2,52,25,9.6,3.5,4.8,0.1,21,12.79,13,5,45,31,101.54,101.14,101.03,100.52,93.66,93.3,93.21,92.76,,,,,3,2.3,2.4,1.8,2.2,0,10.8,8.8,5.8,1.1,,,,05:10:00,21:54:00,16.73,5.17,21.9,8,8,21,21,10,10,,,,,,,,,,,,,
2020-06-01,18.5,15.16,15.15,11.8,,,66,41.2,46.5,27,7.9,1.7,3.3,-1.3,29,20.33,19.5,10,54,29,101.29,100.95,100.76,100.22,93.44,93.13,92.98,92.52,,,,,2.3,2.2,2.1,2,2.8,0,10.2,8.2,5.2,0,,,,05:11:00,21:53:00,16.7,5.18,21.88,8,8,18,18,8,9,,,,,,,,,,,,,
2020-05-31,27,18.78,19.95,12.9,29,,92,64,68.5,45,13.7,11.3,11.1,8.5,30,22.17,19,8,52,15,100.37,99.93,100,99.62,92.67,92.25,92.34,92.01,,,,,3,2.5,2.5,2.1,0,2,14.9,12.9,9.9,14.1,,,,05:12:00,21:52:00,16.67,5.2,21.87,3,9,23,23,11,11,,,,,,,,,,,,,
2020-05-30,24.4,18.59,18.45,12.5,25,,55,47.2,47,39,10.5,7,6.8,3.1,26,16.96,18.5,11,40,10,102.15,101.46,101.36,100.57,94.24,93.62,93.53,92.83,,,,,6.6,2.6,4.3,2,0,0.4,13.4,11.4,8.4,0,,,,05:13:00,21:50:00,16.62,5.22,21.83,8,8,27,27,18,18,,,,,,,,,,,,,
2020-05-29,20.1,15.32,15.5,10.9,,,81,51.9,59.5,38,7.9,5.1,4.7,1.4,22,14,15,8,31,6,102.43,102.29,102.31,102.19,94.47,94.36,94.38,94.28,,,,,7.1,2.7,4.5,2,2.5,0,10.5,8.5,5.5,0.2,,,,05:14:00,21:49:00,16.58,5.23,21.82,7,8,19,19,11,13,,,,,,,,,,,,,
2020-05-28,19.5,13.6,12.1,4.7,,,87,52,58,29,5.8,2.7,3,0.2,18,7.83,10,2,,,102.71,102.52,102.49,102.28,94.69,94.53,94.52,94.35,,,,,3,2.3,2.4,1.8,5.9,0,7.1,5.1,2.1,0,,,,05:15:00,21:48:00,16.55,5.25,21.8,8,8,19,19,10,11,,,,,,,,,,,,,
2020-05-27,15.5,10.78,11.3,7.1,,,72,60.9,61.5,51,7,3.5,3.6,0.3,26,18.5,16.5,7,59,32,102.49,101.93,101.99,101.49,94.47,93.97,94.02,93.57,,,,,2.2,1.9,2,1.7,6.7,0,6.3,4.3,1.3,1.2,,,,05:16:00,21:46:00,16.5,5.27,21.77,7,7,16,16,5,5,,,,,,,,,,,,,
2020-05-26,16.6,12.67,12.4,8.2,,,89,57.3,62,35,7.8,4,3.1,-1.6,31,15,16,1,47,32,101.5,101.14,101.17,100.84,93.56,93.28,93.31,93.05,,,,,2.6,2.2,2.1,1.6,5.6,0,7.4,5.4,2.4,1.4,,,,05:17:00,21:45:00,16.47,5.28,21.75,3,8,16,16,8,8,,,,,,,,,,,,,
2020-05-25,21.8,17.05,15.8,9.8,,,76,50.1,54.5,33,7.5,6.1,5.7,3.8,12,6.25,6,0,,,101.14,100.96,100.95,100.76,93.34,93.16,93.15,92.97,,,,,2.6,2.3,2.1,1.7,2.2,0,10.8,8.8,5.8,0,,,,05:18:00,21:44:00,16.43,5.3,21.73,6,6,23,23,10,10,,,,,,,,,,,,,
2020-05-24,22.9,15.95,14.64,6.4,,,88,51.4,57.5,27,6.6,4.4,4.2,1.7,12,8.42,6.5,1,33,24,101.58,101.37,101.36,101.14,93.62,93.49,93.49,93.35,,,,,2.6,2,2,1.5,3.4,0,9.6,7.6,4.6,0,,,,05:20:00,21:42:00,16.37,5.33,21.7,8,8,21,21,8,9,,,,,,,,,,,,,
2020-05-23,17,9,10.1,3.2,,,88,68,64.5,41,5.4,2.8,3.4,1.3,18,12.54,9,0,35,32,101.62,101.44,101.34,101.06,93.65,93.45,93.36,93.06,,,,,2.5,1.5,1.8,1,7.9,0,5.1,3.1,0.1,0,,,,05:21:00,21:41:00,16.33,5.35,21.68,6,7,15,15,5,6,,,,,,,,,,,,,
2020-05-22,6.9,3.99,4,1.1,,,94,89.8,89,84,5.8,2.5,3.1,0.4,27,17.88,19.5,12,41,33,101.02,100.28,100.31,99.6,93.02,92.35,92.38,91.75,,,,,1.2,1.1,1.1,1,14,0,0,0,0,11.3,,,,05:22:00,21:39:00,16.28,5.37,21.65,2,2,5,7,1,5,,,,,,,,,,,,,
2020-05-21,12.5,6.77,9.19,5.9,,,96,91.6,80.5,65,6.1,5.4,5.5,4.9,25,18.33,18,11,43,32,100.68,99.95,100.12,99.55,92.94,92.12,92.32,91.69,,,,,1.8,1.3,1.4,1,8.8,0,4.2,2.2,0,35.8,,,,05:24:00,21:38:00,16.23,5.4,21.63,1,2,8,8,5,6,,,,,,,,,,,,,
2020-05-20,18.1,14.03,13.95,9.8,,,73,56.2,57.5,42,6.5,5.1,4.9,3.3,21,13.33,13,5,33,13,101.53,101.23,101.12,100.72,93.63,93.39,93.32,93.01,,,,,2.9,2.1,2.4,1.8,4,0,8.9,7,4,0,,,,05:25:00,21:36:00,16.18,5.42,21.6,4,6,16,17,7,7,,,,,,,,,,,,,
2020-05-19,18.7,12.63,13.05,7.4,,,88,62.9,64,40,6.4,5.2,4.8,3.2,13,8.25,8,3,,,101.61,101.46,101.34,101.07,93.69,93.55,93.44,93.18,,,,,2.8,1.8,2,1.1,5,0,8.1,6,3,0,,,,05:26:00,21:35:00,16.15,5.43,21.58,7,7,19,19,8,9,,,,,,,,,,,,,
2020-05-18,16.7,11.95,11.85,7,,,88,67.7,70.5,53,7.8,6,5.9,4,19,12.96,13,7,36,8,100.98,100.63,100.73,100.47,93.1,92.8,92.88,92.66,,,,,2.4,1.8,1.9,1.4,6.2,0,6.8,4.8,1.8,1.4,,,,05:28:00,21:33:00,16.08,5.47,21.55,5,7,20,20,9,11,,,,,,,,,,,,,
2020-05-17,22.4,16.49,16.14,9.9,,,68,48.5,51,34,6.7,5.2,5.3,4,29,18.29,18,7,44,8,100.56,100.48,100.49,100.41,92.79,92.71,92.72,92.64,,,,,2.8,2.6,2.5,2.2,1.9,0,11.1,9.1,6.1,0,,,,05:29:00,21:31:00,16.03,5.48,21.52,7,7,22,22,11,11,,,,,,,,,,,,,
2020-05-16,23.7,16.22,15.2,6.7,,,73,43.1,47,21,5.5,2.3,2.2,-1,15,7.92,8,1,,,101.49,101.01,101,100.52,93.59,93.18,93.17,92.75,,,,,3.1,2.6,2.8,2.4,2.8,0,10.2,8.2,5.2,0,,,,05:31:00,21:30:00,15.98,5.52,21.5,7,7,22,22,9,10,,,,,,,,,,,,,
2020-05-15,18.2,11.12,10.8,3.4,,,54,42.1,43,32,2.3,-1.5,-2,-6.4,22,12.46,11.5,1,34,19,101.9,101.68,101.69,101.49,93.86,93.71,93.71,93.56,,,,,3,2.5,2.6,2.2,7.2,0,5.8,3.8,0.8,0,,,,05:33:00,21:28:00,15.92,5.55,21.47,7,7,18,19,5,6,,,,,,,,,,,,,
2020-05-14,10.5,6.8,6.6,2.7,,,69,48,53.5,38,-1.6,-3.6,-4,-6.4,29,17.38,17.5,6,58,34,101.91,101.37,101.21,100.51,93.85,93.42,93.26,92.67,,,,,3.2,2.2,2.6,2,11.4,0,1.6,0,0,0,,,,05:34:00,21:26:00,15.87,5.57,21.43,6,7,10,13,1,3,,,,,,,,,,,,,
2020-05-13,16.7,10.01,8.79,0.9,,,61,33.8,39.5,18,-3.2,-6.6,-6.3,-9.5,17,6.46,9,1,,,100.84,100.6,100.64,100.44,92.92,92.71,92.75,92.58,,,,,3.5,3.1,3.1,2.7,9.2,0,3.8,1.8,0,0,,,,05:36:00,21:25:00,15.82,5.6,21.42,7,7,16,17,5,5,,,,,,,,,,,,,
2020-05-12,14,9.07,9.25,4.5,,,41,29.7,30.5,20,-5.4,-8.1,-7.5,-9.7,25,17.25,16.5,8,54,15,101.84,101.33,101.34,100.85,93.85,93.38,93.39,92.94,,,,,2.9,2.5,2.5,2.1,8.8,0,4.2,2.2,0,0,,,,05:38:00,21:23:00,15.75,5.63,21.38,6,6,13,13,-1,0,,,,,,,,,,,,,
2020-05-11,12.1,7.59,8,3.9,,,72,42.6,49,26,-0.1,-5.4,-4.5,-8.9,23,15.21,14.5,6,35,15,103.28,102.61,102.58,101.89,95.11,94.53,94.5,93.89,,,,,2.5,2.2,2.1,1.8,10,0,3,1,0,0,,,,05:39:00,21:21:00,15.7,5.65,21.35,7,7,11,11,1,2,,,,,,,,,,,,,
2020-05-10,7.5,4.03,5,2.5,,,91,79,73.5,56,2.1,0.6,0.4,-1.2,20,12.42,11,2,,,103.78,103.64,103.54,103.3,95.57,95.44,95.35,95.13,,,,,2.2,1.8,1.8,1.5,13,0,0,0,0,0.3,,,,05:41:00,21:20:00,15.65,5.68,21.33,4,5,8,9,0,2,,,,,,,,,,,,,
2020-05-09,10.6,6.97,7.55,4.5,,,82,60.6,60.5,39,2.6,-0.4,-1.1,-4.8,23,15.42,13,3,38,35,103.74,103.35,103.36,102.99,95.56,95.23,95.24,94.91,,,,,2.5,2.1,2,1.6,10.4,0,2.5,0.6,0,0,,,,05:43:00,21:18:00,15.58,5.72,21.3,6,6,12,12,1,4,,,,,,,,,,,,,
2020-05-08,14.2,9.6,9.8,5.4,,,92,67.5,60,28,8.1,2.9,1.8,-4.6,28,14.29,15.5,3,45,3,103.26,103.02,102.97,102.68,95.17,94.96,94.94,94.71,,,,,2.5,2.2,2.1,1.8,8.2,0,4.8,2.8,0,3.5,,,,05:45:00,21:16:00,15.52,5.75,21.27,5,7,15,15,4,4,,,,,,,,,,,,,
2020-05-07,21.3,14.03,14.95,8.6,,,89,45.6,56.5,24,8.3,1.7,3.8,-0.7,29,13.75,18,7,45,22,102.76,102.43,102.38,101.99,94.77,94.48,94.43,94.09,,,,,3.1,2.6,2.7,2.3,3,0,9.9,8,5,0.6,,,,05:47:00,21:14:00,15.45,5.78,21.23,5,5,19,19,8,8,,,,,,,,,,,,,
2020-05-06,21.5,14.54,13.5,5.5,,,63,38,42,21,1.9,-0.7,-1.1,-4.1,25,14.12,15,5,39,17,102.17,101.93,101.97,101.77,94.22,94.01,94.03,93.85,,,,,3.1,2.8,2.8,2.5,4.5,0,8.5,6.5,3.5,0,,,,05:48:00,21:13:00,15.42,5.8,21.22,7,7,20,20,8,8,,,,,,,,,,,,,
2020-05-05,18.5,10.59,9.94,1.4,,,96,60,62.5,29,5.6,1.6,2.5,-0.5,18,10.46,11,4,40,15,102.53,102.4,102.36,102.2,94.47,94.36,94.35,94.23,,,,,3,2.2,2.1,1.3,8.1,0,4.9,2.9,0,0,,,,05:50:00,21:11:00,15.35,5.83,21.18,8,8,18,18,4,6,,,,,,,,,,,,,
2020-05-04,10.3,6.07,6.65,3,,,95,88.7,84.5,74,6.6,4.3,4.4,2.2,19,14.62,12.5,6,35,30,102.28,101.66,101.67,101.07,94.2,93.65,93.69,93.19,,,,,2.1,1.9,1.8,1.6,11.3,0,1.6,0,0,17.1,,,,05:52:00,21:09:00,15.28,5.87,21.15,2,2,10,10,2,2,,,,,,,,,,,,,
2020-05-03,20.9,11.64,12.6,4.3,,,94,53,60.5,27,7.6,1.1,3,-1.6,35,23.5,21,7,52,15,101.18,100.9,100.93,100.68,93.25,93.04,93.06,92.88,,,,,2.8,2.3,2.4,2,5.4,0,7.6,5.6,2.6,6,,,,05:54:00,21:07:00,15.22,5.9,21.12,2,5,19,19,4,5,,,,,,,,,,,,,
2020-05-02,20.1,12.03,10.75,1.4,,,80,43.7,50.5,21,1,-1.6,-1.4,-3.7,26,11.92,13.5,1,45,13,101.81,101.53,101.44,101.08,93.83,93.59,93.53,93.23,,,,,3.2,3,2.9,2.6,7.2,0,5.8,3.8,0.8,0,,,,05:56:00,21:05:00,15.15,5.93,21.08,6,6,20,20,9,9,,,,,,,,,,,,,
2020-05-01,15.7,10.23,10.39,5.1,,,73,49.1,51,29,1.6,-0.6,-1.2,-4,24,14.42,13,2,41,35,101.64,101.43,101.37,101.1,93.68,93.49,93.44,93.21,,,,,2.7,2.3,2.3,1.9,7.6,0,5.4,3.4,0.4,0,,,,05:58:00,21:04:00,15.1,5.97,21.07,6,6,16,18,2,6,,,,,,,,,,,,,
2020-04-30,18.5,11.42,12.8,7.1,,,72,54.2,52,32,5.7,2.1,2.8,-0.2,37,13.29,20,3,64,30,101.06,100.51,100.65,100.24,93.17,92.69,92.81,92.45,,,,,3,2.7,2.6,2.3,5.2,0,7.8,5.8,2.8,0,,,,06:00:00,21:02:00,15.03,6,21.03,5,6,18,20,6,7,,,,,,,,,,,,,
2020-04-29,21.5,14.44,13.3,5.1,,,54,32.8,33.5,13,-0.3,-2.9,-4.6,-8.9,20,12.21,12,4,38,22,101.75,101.3,101.12,100.49,93.8,93.42,93.26,92.71,,,,,3.4,3,3,2.5,4.7,0,8.3,6.3,3.3,0,,,,06:02:00,21:00:00,14.97,6.03,21,6,7,20,20,9,10,,,,,,,,,,,,,
2020-04-28,18.2,11.62,10.8,3.4,,,60,35.3,38,16,-1.1,-4.7,-4.8,-8.6,23,13.62,15.5,8,43,24,101.82,101.56,101.47,101.11,93.86,93.62,93.54,93.22,,,,,2.9,2.6,2.6,2.3,7.2,0,5.8,3.8,0.8,0,,,,06:04:00,20:58:00,14.9,6.07,20.97,6,6,17,17,5,7,,,,,,,,,,,,,
2020-04-27,17.7,9.72,10.95,4.2,,,65,49.4,43.5,22,3.7,-1.1,-0.8,-5.3,18,10.96,10,2,54,31,101,100.6,100.61,100.21,93.11,92.72,92.75,92.39,,,,,3.2,2.4,2.5,1.8,7,0,6,4,0.9,0.5,,,,06:06:00,20:56:00,14.83,6.1,20.93,5,5,18,18,5,5,,,,,,,,,,,,,
2020-04-26,15.1,10.28,10.35,5.6,,,76,43.2,49.5,23,1.9,-2.5,-2,-6,41,23.29,26,11,70,32,101,100.71,100.5,100,93.09,92.84,92.66,92.23,,,,,2.8,2.4,2.5,2.1,7.7,0,5.3,3.4,0.4,0.6,,,,06:09:00,20:55:00,14.77,6.15,20.92,6,6,15,15,6,6,,,,,,,,,,,,,
2020-04-25,18.2,11.57,10.55,2.9,,,55,35.4,37,19,-0.3,-4.2,-3.5,-6.8,31,15.83,16,1,45,19,101.59,100.77,100.72,99.85,93.64,92.9,92.86,92.09,,,,,3.6,2.9,3,2.4,7.5,0,5.5,3.5,0.6,0,,,,06:11:00,20:53:00,14.7,6.18,20.88,8,8,21,21,7,7,,,,,,,,,,,,,
2020-04-24,16.3,10.74,10.55,4.8,,,57,36.9,39,21,-2,-4.2,-4.5,-6.9,20,11.33,11,2,41,33,101.75,101.64,101.62,101.5,93.79,93.7,93.68,93.57,,,,,3.8,2.5,3,2.2,7.5,0,5.5,3.5,0.6,0,,,,06:13:00,20:51:00,14.63,6.22,20.85,7,7,16,16,2,2,,,,,,,,,,,,,
2020-04-23,15.4,10.12,10.05,4.7,,,54,38.4,39,24,-2.5,-3.9,-3.9,-5.3,23,14,15.5,8,40,31,101.47,101.09,101.15,100.84,93.54,93.18,93.24,92.94,,,,,2.9,2.6,2.6,2.4,8,0,5,3,0.1,0,,,,06:15:00,20:49:00,14.57,6.25,20.82,7,7,15,15,3,4,,,,,,,,,,,,,
2020-04-22,17,10.98,11.55,6.1,,,54,40.6,39.5,25,-1.3,-2.3,-2.8,-4.2,21,12.08,12.5,4,39,29,101.09,100.89,100.88,100.66,93.2,93.01,93,92.8,,,,,2.9,2.6,2.6,2.3,6.5,0,6.5,4.5,1.6,0,,,,06:17:00,20:47:00,14.5,6.28,20.78,7,7,15,15,3,4,,,,,,,,,,,,,
2020-04-21,19.9,13.3,13.75,7.6,,,51,36.9,36,21,-0.1,-1.7,-1.9,-3.6,31,16.46,19,7,51,31,101.02,100.67,100.78,100.55,93.16,92.84,92.95,92.73,,,,,2.9,2.7,2.6,2.3,4.2,0,8.8,6.8,3.8,0,,,,06:19:00,20:46:00,14.45,6.32,20.77,7,7,19,19,3,4,,,,,,,,,,,,,
2020-04-20,20.3,12.32,13,5.7,,,63,43,44,25,1.1,-0.6,-0.4,-1.9,14,7.21,7.5,1,34,26,101.12,100.86,100.82,100.52,93.2,92.98,92.93,92.66,,,,,3.2,2.7,2.8,2.4,5,0,8,6,3,0,,,,06:22:00,20:44:00,14.37,6.37,20.73,7,7,18,18,5,5,,,,,,,,,,,,,
2020-04-19,14.4,7.92,6.8,-0.8,,-3,81,49.6,56,31,-1.5,-2.8,-2.6,-3.8,22,13.83,14.5,7,43,32,101.15,100.95,101.01,100.86,93.13,92.99,93.03,92.93,,,,,2.6,2.3,2.4,2.1,11.2,0,1.8,0,0,0,,,,06:24:00,20:42:00,14.3,6.4,20.7,7,7,14,14,1,2,,,,,,,,,,,,,
2020-04-18,7.6,3.45,3.7,-0.2,,-4,90,56.3,61,32,-0.2,-5.3,-4.5,-8.9,23,14.33,15.5,8,39,22,102,101.66,101.62,101.23,93.91,93.61,93.56,93.2,,,,,2.8,2.4,2.4,2,14.3,0,0,0,0,0,,,,06:26:00,20:40:00,14.23,6.43,20.67,6,6,6,6,-1,-1,,,,,,,,,,,,,
2020-04-17,12.4,7.51,7.7,3,,,85,62.6,66.5,48,3.8,0.6,0,-3.8,25,18.04,16,7,41,31,101.36,100.79,100.94,100.51,93.37,92.86,93,92.62,,,,,3.1,2.5,2.6,2.1,10.3,0,2.7,0.7,0,0,,,,06:28:00,20:38:00,14.17,6.47,20.63,5,5,8,9,-1,0,,,,,,,,,,,,,
2020-04-16,12.6,3.47,4.09,-4.4,,-7,88,61.7,60,32,-1.2,-4,-3.6,-6,20,12,11.5,3,28,21,103.01,102.01,101.95,100.89,94.78,93.89,93.86,92.93,,,,,3.4,3.1,3.1,2.8,13.9,0,0,0,0,0,,,,06:31:00,20:36:00,14.08,6.52,20.6,6,6,9,9,1,4,,,,,,,,,,,,,
2020-04-15,3.8,0.79,0.84,-2.1,,-6,79,63.3,66,53,-3.1,-5.5,-6.2,-9.3,20,12.88,12,4,35,34,103.2,103,102.82,102.44,95,94.8,94.67,94.33,,,,,2.9,2.7,2.8,2.6,17.2,0,0,0,0,0,,,1,06:33:00,20:35:00,14.03,6.55,20.58,4,5,3,3,-7,-7,,,,,,,,,,,,,
2020-04-14,7.2,2.95,2.2,-2.8,,-5,89,71.5,72.5,56,0.8,-1.8,-3.2,-7.2,18,11.21,11,4,33,31,102.33,101.77,101.94,101.56,94.24,93.68,93.87,93.5,,,,,3.4,3.1,3.1,2.8,15.8,0,0,0,0,0,,,3,06:35:00,20:33:00,13.97,6.58,20.55,2,2,5,6,-4,-4,,,,,,,,,,,,,
2020-04-13,3.7,-3.21,-3.85,-11.4,,-14,76,54.4,53.5,31,-6.7,-11.6,-10.8,-15,14,5.71,8,2,,,103.01,102.57,102.48,101.95,94.69,94.3,94.25,93.81,,,,,3.4,3,3,2.7,21.9,0,0,0,0,0,,,8,06:38:00,20:31:00,13.88,6.63,20.52,5,5,-1,2,-3,-3,,,,,,,,,,,,,
2020-04-12,-3.3,-5.47,-5.4,-7.5,,-13,82,58.6,62,42,-8.7,-12.5,-12.2,-15.7,28,15.79,18,8,51,34,103.08,102.99,102.97,102.85,94.75,94.7,94.67,94.58,,,,,2.7,2.4,2.5,2.3,23.4,0,0,0,0,0.2,,,6,06:40:00,20:29:00,13.82,6.67,20.48,2,5,-3,-3,-14,-14,,,,,,,,,,,,,
2020-04-11,-1,-3.99,-4.15,-7.3,,-13,71,49.8,53,35,-8.7,-13.1,-11.8,-14.9,27,16.29,17.5,8,45,34,102.91,102.76,102.68,102.44,94.65,94.51,94.46,94.26,,,,,2.6,2.4,2.4,2.2,22.1,0,0,0,0,0,,,10,06:42:00,20:27:00,13.75,6.7,20.45,5,5,-3,-1,-8,-8,,,,,,,,,,,,,
2020-04-10,6.1,1.43,2.04,-2,,-7,92,63.8,69,46,-0.5,-5.1,-6,-11.6,22,14.92,12,2,40,2,102.38,101.89,101.84,101.3,94.21,93.8,93.74,93.28,,,,,3.5,2.6,2.9,2.3,16,0,0,0,0,0,,,12,06:45:00,20:25:00,13.67,6.75,20.42,5,5,1,3,-8,-8,,,,,,,,,,,,,
2020-04-09,7.8,2.95,2.45,-2.9,,-7,63,57.9,56.5,50,-0.4,-4.5,-4.8,-9.1,24,13.08,13,2,38,18,102.52,101.71,101.88,101.24,94.33,93.62,93.76,93.2,,,,,4.2,3.4,3.6,3.1,15.6,0,0,0,0,0,,,16,06:47:00,20:24:00,13.62,6.78,20.4,3,5,9,9,-1,0,,,,,,,,,,,,,
2020-04-08,3.7,-0.39,-0.35,-4.4,,-8,61,49.8,48.5,36,-9,-9.9,-9.8,-10.7,25,13.83,15,5,41,31,102.78,102.59,102.47,102.15,94.57,94.41,94.29,94.02,,,,,3.3,2.7,2.8,2.4,18.4,0,0,0,0,0,,,17,06:49:00,20:22:00,13.55,6.82,20.37,5,5,3,4,-6,-6,,,,,,,,,,,,,
2020-04-07,4.9,0.98,0.4,-4.1,,-8,75,53.3,55,35,-5.1,-7.8,-7.5,-10,30,19.92,18.5,7,56,27,102.11,101.05,101.19,100.27,93.98,92.98,93.11,92.23,,,,,3.8,3.1,3.3,2.8,17.6,0,0,0,0,0,,,19,06:52:00,20:20:00,13.47,6.87,20.33,5,5,4,4,-5,-5,,,,,,,,,,,,,
2020-04-06,0.4,-4.44,-4.8,-10,,-12,91,71.6,72,53,-7.2,-9.1,-9.2,-11.3,24,9.46,13,2,,,101.2,100.78,100.72,100.25,93,92.64,92.6,92.19,,,,,4.2,3.5,3.6,3,22.8,0,0,0,0,0,,,22,06:54:00,20:18:00,13.4,6.9,20.3,5,5,1,1,-7,-4,,,,,,,,,,,,,
2020-04-05,-7.1,-8.62,-9.39,-11.7,,-19,86,79,78,70,-10.1,-11.6,-12,-13.9,21,15.04,13.5,6,36,14,101.7,101.47,101.47,101.24,93.47,93.23,93.25,93.03,,,,,3,2.8,2.8,2.5,27.4,0,0,0,0,0.7,,,21,06:57:00,20:16:00,13.32,6.95,20.27,1,3,-5,-5,-9,-7,,,,,,,,,,,,,
2020-04-04,-4.1,-8.86,-8.39,-12.7,,-18,84,70.9,71.5,59,-10.9,-13.3,-14.3,-17.7,19,9.92,11.5,4,,,102.11,101.95,101.94,101.77,93.81,93.67,93.66,93.52,,,,,3.3,3.2,3.1,3,26.4,0,0,0,0,0.5,,,20,06:59:00,20:14:00,13.25,6.98,20.23,4,4,-6,-6,-10,-10,,,,,,,,,,,,,
2020-04-03,-5.3,-11.53,-11.65,-18,,-24,80,64.5,65,50,-12.5,-17.1,-16.8,-21.1,18,10.75,10,2,27,9,102.77,102.42,102.46,102.15,94.35,94.05,94.09,93.84,,,,,4.9,3.4,3.8,2.8,29.6,0,0,0,0,0,,,21,07:01:00,20:13:00,13.2,7.02,20.22,1,3,-7,-7,-17,-14,,,,,,,,,,,,,
2020-04-02,-8,-14.34,-14.4,-20.8,,-26,84,64.8,62.5,41,-18.2,-19.9,-20.2,-22.3,13,8.08,7,1,,,103.22,103.05,103.01,102.79,94.73,94.59,94.55,94.36,,,,,3.7,2.8,3,2.2,32.4,0,0,0,0,0,,,21,07:04:00,20:11:00,13.12,7.07,20.18,4,4,-10,-10,-16,-16,,,,,,,,,,,,,
2020-04-01,-10.9,-14.76,-15.05,-19.2,,-27,79,67.4,65,51,-16.2,-19.6,-19.2,-22.3,20,14.21,13.5,7,34,32,103.18,103.02,103.06,102.94,94.71,94.56,94.6,94.48,,,,,2.6,2.2,2.4,2.1,33,0,0,0,0,0.3,,,22,07:06:00,20:09:00,13.05,7.1,20.15,3,4,-10,-10,-19,-19,,,,,,,,,,,,,
